5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed
2009/4/21 18:15,321,1,100
2009/4/21 18:20,330,1,100
2009/4/21 18:25,261,1,100
2009/4/21 18:30,258,1,100
2009/4/21 18:35,267,1,100
2009/4/21 18:40,267,1,100
2009/4/21 18:45,273,1,100
2009/4/21 18:50,273,1,100
2009/4/21 18:55,237,1,100
2009/4/21 19:00,240,1,100
2009/4/21 19:05,276,1,100
2009/4/21 19:10,210,1,100
2009/4/21 19:15,186,1,100
2009/4/21 19:20,246,1,100
2009/4/21 19:25,222,1,100
2009/4/21 19:30,216,1,100
2009/4/21 19:35,204,1,100
2009/4/21 19:40,243,1,100
2009/4/21 19:45,258,1,100
2009/4/21 19:50,186,1,100
2009/4/21 19:55,243,1,100
2009/4/21 20:00,174,1,100
2009/4/21 20:05,204,1,100
2009/4/21 20:10,195,1,100
2009/4/21 20:15,228,1,100
2009/4/21 20:20,192,1,100
2009/4/21 20:25,201,1,100
2009/4/21 20:30,210,1,100
2009/4/21 20:35,156,1,100
2009/4/21 20:40,171,1,100
2009/4/21 20:45,195,1,100
2009/4/21 20:50,222,1,100
2009/4/21 20:55,204,1,100
2009/4/21 21:00,183,1,100
2009/4/21 21:05,207,1,100
2009/4/21 21:10,195,1,100
2009/4/21 21:15,228,1,100
2009/4/21 21:20,243,1,100
2009/4/21 21:25,195,1,100
2009/4/21 21:30,231,1,100
2009/4/21 21:35,195,1,100
2009/4/21 21:40,222,1,100
2009/4/21 21:45,159,1,100
2009/4/21 21:50,207,1,100
2009/4/21 21:55,198,1,100
2009/4/21 22:00,201,1,100
2009/4/21 22:05,174,1,100
2009/4/21 22:10,186,1,100
2009/4/21 22:15,225,1,100
2009/4/21 22:20,168,1,100
2009/4/21 22:25,207,1,100
2009/4/21 22:30,168,1,100
2009/4/21 22:35,144,1,100
2009/4/21 22:40,165,1,100
2009/4/21 22:45,195,1,100
2009/4/21 22:50,129,1,100
2009/4/21 22:55,144,1,100
2009/4/21 23:00,159,1,100
2009/4/21 23:05,102,1,100
2009/4/21 23:10,126,1,100
2009/4/21 23:15,171,1,100
2009/4/21 23:20,147,1,100
2009/4/21 23:25,132,1,100
2009/4/21 23:30,111,1,100
2009/4/21 23:35,114,1,100
2009/4/21 23:40,96,1,100
2009/4/21 23:45,120,1,100
2009/4/21 23:50,81,1,100
2009/4/21 23:55,99,1,100
2009/4/22 0:00,81,1,100
2009/4/22 0:05,90,1,100
2009/4/22 0:10,105,1,100
2009/4/22 0:15,108,1,100
2009/4/22 0:20,108,1,100
2009/4/22 0:25,123,1,100
2009/4/22 0:30,75,1,100
2009/4/22 0:35,54,1,100
2009/4/22 0:40,57,1,100
2009/4/22 0:45,99,1,100
2009/4/22 0:50,69,1,100
2009/4/22 0:55,69,1,100
2009/4/22 1:00,57,1,100
2009/4/22 1:05,36,1,100
2009/4/22 1:10,39,1,100
2009/4/22 1:15,81,1,100
2009/4/22 1:30,0,1,100
2009/4/22 1:35,42,1,100
2009/4/22 1:40,54,1,100
2009/4/22 1:45,93,1,100
2009/4/22 1:50,72,1,100
2009/4/22 1:55,66,1,100
2009/4/22 2:00,51,1,100
2009/4/22 2:05,51,1,100
2009/4/22 2:15,81,1,100
2009/4/22 2:20,54,1,100
2009/4/22 2:25,87,1,100
2009/4/22 2:30,87,1,100
2009/4/22 2:35,60,1,100
2009/4/22 2:40,75,1,100
2009/4/22 2:45,69,1,100
2009/4/22 2:50,60,1,100
2009/4/22 2:55,33,1,100
2009/4/22 3:00,36,1,100
2009/4/22 3:05,51,1,100
2009/4/22 3:10,60,1,100
2009/4/22 3:15,72,1,100
2009/4/22 3:20,78,1,100
2009/4/22 3:25,69,1,100
2009/4/22 3:30,51,1,100
2009/4/22 3:35,87,1,100
2009/4/22 3:40,66,1,100
2009/4/22 3:45,99,1,100
2009/4/22 3:50,111,1,100
2009/4/22 3:55,105,1,100
2009/4/22 4:00,81,1,100
2009/4/22 4:05,99,1,100
2009/4/22 4:10,96,1,100
2009/4/22 4:15,96,1,100
2009/4/22 4:20,150,1,100
2009/4/22 4:25,183,1,100
2009/4/22 4:30,180,1,100
2009/4/22 4:35,186,1,100
2009/4/22 4:40,156,1,100
2009/4/22 4:45,204,1,100
2009/4/22 4:50,192,1,100
2009/4/22 4:55,243,1,100
2009/4/22 5:00,231,1,100
2009/4/22 5:05,261,1,100
2009/4/22 5:10,261,1,100
2009/4/22 5:15,372,1,100
2009/4/22 5:20,366,1,100
2009/4/22 5:25,399,1,100
2009/4/22 5:30,477,1,100
2009/4/22 5:35,513,1,100
2009/4/22 5:40,465,1,100
2009/4/22 5:45,486,1,100
2009/4/22 5:50,504,1,100
2009/4/22 5:55,510,1,100
2009/4/22 6:00,477,1,100
2009/4/22 6:05,564,1,100
2009/4/22 6:10,474,1,100
2009/4/22 6:15,534,1,100
2009/4/22 6:20,495,1,100
2009/4/22 6:25,492,1,100
2009/4/22 6:30,492,1,100
2009/4/22 6:35,456,1,100
2009/4/22 6:40,420,1,100
2009/4/22 6:45,498,1,100
2009/4/22 6:50,420,1,100
2009/4/22 6:55,438,1,100
2009/4/22 7:00,474,1,100
2009/4/22 7:05,489,1,100
2009/4/22 7:10,525,1,100
2009/4/22 7:15,492,1,100
2009/4/22 7:20,498,1,100
2009/4/22 7:25,426,1,100
2009/4/22 7:30,420,1,100
2009/4/22 7:35,459,1,100
2009/4/22 7:40,408,1,100
2009/4/22 7:45,474,1,100
2009/4/22 7:50,420,1,100
2009/4/22 7:55,387,1,100
2009/4/22 8:00,441,1,100
2009/4/22 8:05,435,1,100
2009/4/22 8:10,438,1,100
2009/4/22 8:15,423,1,100
2009/4/22 8:20,429,1,100
2009/4/22 8:25,402,1,100
2009/4/22 8:30,387,1,100
2009/4/22 8:35,369,1,100
2009/4/22 8:40,387,1,100
2009/4/22 8:45,366,1,100
2009/4/22 8:50,378,1,100
2009/4/22 8:55,375,1,100
2009/4/22 9:00,402,1,100
2009/4/22 9:05,381,1,100
2009/4/22 9:10,366,1,100
2009/4/22 9:15,339,1,100
2009/4/22 9:20,363,1,100
2009/4/22 9:25,378,1,100
2009/4/22 9:30,375,1,100
2009/4/22 9:35,339,1,100
2009/4/22 9:40,378,1,100
2009/4/22 9:45,372,1,100
2009/4/22 9:50,384,1,100
2009/4/22 9:55,333,1,100
2009/4/22 10:00,336,1,100
2009/4/22 10:05,324,1,100
2009/4/22 10:10,336,1,100
2009/4/22 10:15,336,1,100
2009/4/22 10:20,357,1,100
2009/4/22 10:25,315,1,100
2009/4/22 10:30,384,1,100
2009/4/22 10:35,318,1,100
2009/4/22 10:40,318,1,100
2009/4/22 10:45,351,1,100
2009/4/22 10:50,318,1,100
2009/4/22 10:55,321,1,100
2009/4/22 11:00,348,1,100
2009/4/22 11:05,327,1,100
2009/4/22 11:10,327,1,100
2009/4/22 11:15,318,1,100
2009/4/22 11:20,327,1,100
2009/4/22 11:25,348,1,100
2009/4/22 11:30,300,1,100
2009/4/22 11:35,384,1,100
2009/4/22 11:40,321,1,100
2009/4/22 11:45,351,1,100
2009/4/22 11:50,339,1,100
2009/4/22 11:55,381,1,100
2009/4/22 12:00,330,1,100
2009/4/22 12:05,339,1,100
2009/4/22 12:10,312,1,100
2009/4/22 12:15,318,1,100
2009/4/22 12:20,336,1,100
2009/4/22 12:25,336,1,100
2009/4/22 12:30,315,1,100
2009/4/22 12:35,294,1,100
2009/4/22 12:40,279,1,100
2009/4/22 12:45,324,1,100
2009/4/22 12:50,321,1,100
2009/4/22 12:55,291,1,100
2009/4/22 13:00,276,1,100
2009/4/22 13:05,336,1,100
2009/4/22 13:10,309,1,100
2009/4/22 13:15,372,1,100
2009/4/22 13:20,360,1,100
2009/4/22 13:25,309,1,100
2009/4/22 13:30,336,1,100
2009/4/22 13:35,339,1,100
2009/4/22 13:40,348,1,100
2009/4/22 13:45,357,1,100
2009/4/22 13:50,336,1,100
2009/4/22 13:55,312,1,100
2009/4/22 14:00,351,1,100
2009/4/22 14:05,360,1,100
2009/4/22 14:10,309,1,100
2009/4/22 14:15,354,1,100
2009/4/22 14:20,360,1,100
2009/4/22 14:25,330,1,100
2009/4/22 14:30,372,1,100
2009/4/22 14:35,369,1,100
2009/4/22 14:40,318,1,100
2009/4/22 14:45,417,1,100
2009/4/22 14:50,366,1,100
2009/4/22 14:55,372,1,100
2009/4/22 15:00,462,1,100
2009/4/22 15:05,324,1,100
2009/4/22 15:10,390,1,100
2009/4/22 15:15,348,1,100
2009/4/22 15:20,444,1,100
2009/4/22 15:25,402,1,100
2009/4/22 15:30,396,1,100
2009/4/22 15:35,420,1,100
2009/4/22 15:40,381,1,100
2009/4/22 15:45,375,1,100
2009/4/22 15:50,411,1,100
2009/4/22 15:55,417,1,100
2009/4/22 16:00,429,1,100
2009/4/22 16:05,432,1,100
2009/4/22 16:10,405,1,100
2009/4/22 16:15,432,1,100
2009/4/22 16:20,396,1,100
2009/4/22 16:25,384,1,100
2009/4/22 16:30,351,1,100
2009/4/22 16:35,420,1,100
2009/4/22 16:40,387,1,100
2009/4/22 16:45,423,1,100
2009/4/22 16:50,363,1,100
2009/4/22 16:55,405,1,100
2009/4/22 17:00,336,1,100
2009/4/22 17:05,426,1,100
2009/4/22 17:10,333,1,100
2009/4/22 17:15,438,1,100
2009/4/22 17:20,393,1,100
2009/4/22 17:25,282,1,100
2009/4/22 17:30,396,1,100
2009/4/22 17:35,405,1,100
2009/4/22 17:40,357,1,100
2009/4/22 17:45,381,1,100
2009/4/22 17:50,336,1,100
2009/4/22 17:55,333,1,100
2009/4/22 18:00,357,1,100
2009/4/22 18:05,354,1,100
2009/4/22 18:10,300,1,100
2009/4/22 18:15,345,1,100
2009/4/22 18:20,375,1,100
2009/4/22 18:25,378,1,100
2009/4/22 18:30,354,1,100
2009/4/22 18:35,366,1,100
2009/4/22 18:40,309,1,100
2009/4/22 18:45,354,1,100
2009/4/22 18:50,282,1,100
2009/4/22 18:55,267,1,100
2009/4/22 19:00,291,1,100
2009/4/22 19:05,273,1,100
2009/4/22 19:10,279,1,100
2009/4/22 19:15,249,1,100
2009/4/22 19:20,261,1,100
2009/4/22 19:25,267,1,100
2009/4/22 19:30,273,1,100
2009/4/22 19:35,249,1,100
2009/4/22 19:40,204,1,100
2009/4/22 19:45,258,1,100
2009/4/22 19:50,231,1,100
2009/4/22 19:55,207,1,100
2009/4/22 20:00,228,1,100
2009/4/22 20:05,186,1,100
2009/4/22 20:10,246,1,100
2009/4/22 20:15,261,1,100
2009/4/22 20:20,255,1,100
2009/4/22 20:25,222,1,100
2009/4/22 20:30,240,1,100
2009/4/22 20:35,228,1,100
2009/4/22 20:40,246,1,100
2009/4/22 20:45,258,1,100
2009/4/22 20:50,237,1,100
2009/4/22 20:55,231,1,100
2009/4/22 21:00,213,1,100
2009/4/22 21:05,216,1,100
2009/4/22 21:10,225,1,100
2009/4/22 21:15,261,1,100
2009/4/22 21:20,198,1,100
2009/4/22 21:25,207,1,100
2009/4/22 21:30,228,1,100
2009/4/22 21:35,258,1,100
2009/4/22 21:40,198,1,100
2009/4/22 21:45,228,1,100
2009/4/22 21:50,183,1,100
2009/4/22 21:55,204,1,100
2009/4/22 22:00,150,1,100
2009/4/22 22:05,174,1,100
2009/4/22 22:10,198,1,100
2009/4/22 22:15,216,1,100
2009/4/22 22:20,228,1,100
2009/4/22 22:25,210,1,100
2009/4/22 22:30,216,1,100
2009/4/22 22:35,186,1,100
2009/4/22 22:40,201,1,100
2009/4/22 22:45,144,1,100
2009/4/22 22:50,162,1,100
2009/4/22 22:55,132,1,100
2009/4/22 23:00,144,1,100
2009/4/22 23:05,138,1,100
2009/4/22 23:10,117,1,100
2009/4/22 23:15,204,1,100
2009/4/22 23:20,162,1,100
2009/4/22 23:25,156,1,100
2009/4/22 23:30,132,1,100
2009/4/22 23:35,117,1,100
2009/4/22 23:40,129,1,100
2009/4/22 23:45,114,1,100
2009/4/22 23:50,135,1,100
2009/4/22 23:55,99,1,100
2009/4/23 0:00,87,1,100
2009/4/23 0:05,75,1,100
2009/4/23 0:10,81,1,100
2009/4/23 0:15,102,1,100
2009/4/23 0:20,93,1,100
2009/4/23 0:25,93,1,100
2009/4/23 0:30,90,1,100
2009/4/23 0:35,78,1,100
2009/4/23 0:40,84,1,100
2009/4/23 0:45,84,1,100
2009/4/23 0:50,84,1,100
2009/4/23 0:55,60,1,100
2009/4/23 1:00,51,1,100
2009/4/23 1:05,69,1,100
2009/4/23 1:10,54,1,100
2009/4/23 1:15,69,1,100
2009/4/23 1:35,84,1,100
2009/4/23 1:45,90,1,100
2009/4/23 1:50,84,1,100
2009/4/23 1:55,90,1,100
2009/4/23 2:00,42,1,100
2009/4/23 2:05,36,1,100
2009/4/23 2:10,54,1,100
2009/4/23 2:15,75,1,100
2009/4/23 2:20,69,1,100
2009/4/23 2:25,48,1,100
2009/4/23 2:30,69,1,100
2009/4/23 2:35,87,1,100
2009/4/23 2:40,69,1,100
2009/4/23 2:45,60,1,100
2009/4/23 2:50,57,1,100
2009/4/23 2:55,75,1,100
2009/4/23 3:00,63,1,100
2009/4/23 3:05,33,1,100
2009/4/23 3:10,51,1,100
2009/4/23 3:15,60,1,100
2009/4/23 3:20,96,1,100
2009/4/23 3:25,99,1,100
2009/4/23 3:30,69,1,100
2009/4/23 3:35,96,1,100
2009/4/23 3:40,78,1,100
2009/4/23 3:45,105,1,100
2009/4/23 3:50,93,1,100
2009/4/23 3:55,75,1,100
2009/4/23 4:00,99,1,100
2009/4/23 4:05,90,1,100
2009/4/23 4:10,99,1,100
2009/4/23 4:15,90,1,100
2009/4/23 4:20,159,1,100
2009/4/23 4:25,192,1,100
2009/4/23 4:30,177,1,100
2009/4/23 4:35,195,1,100
2009/4/23 4:40,180,1,100
2009/4/23 4:45,228,1,100
2009/4/23 4:50,243,1,100
2009/4/23 4:55,225,1,100
2009/4/23 5:00,243,1,100
2009/4/23 5:05,210,1,100
2009/4/23 5:10,339,1,100
2009/4/23 5:15,405,1,100
2009/4/23 5:20,381,1,100
2009/4/23 5:25,390,1,100
2009/4/23 5:30,459,1,100
2009/4/23 5:35,510,1,100
2009/4/23 5:40,453,1,100
2009/4/23 5:45,426,1,100
2009/4/23 5:50,567,1,100
2009/4/23 5:55,498,1,100
2009/4/23 6:00,480,1,100
2009/4/23 6:05,528,1,100
2009/4/23 6:10,471,1,100
2009/4/23 6:15,450,1,100
2009/4/23 6:20,456,1,100
2009/4/23 6:25,438,1,100
2009/4/23 6:30,477,1,100
2009/4/23 6:35,507,1,100
2009/4/23 6:40,396,1,100
2009/4/23 6:45,381,1,100
2009/4/23 6:50,393,1,100
2009/4/23 6:55,450,1,100
2009/4/23 7:00,408,1,100
2009/4/23 7:05,432,1,100
2009/4/23 7:10,477,1,100
2009/4/23 7:15,432,1,100
2009/4/23 7:20,447,1,100
2009/4/23 7:25,426,1,100
2009/4/23 7:30,420,1,100
2009/4/23 7:35,402,1,100
2009/4/23 7:40,462,1,100
2009/4/23 7:45,465,1,100
2009/4/23 7:50,447,1,100
2009/4/23 7:55,435,1,100
2009/4/23 8:00,444,1,100
2009/4/23 8:05,408,1,100
2009/4/23 8:10,423,1,100
2009/4/23 8:15,441,1,100
2009/4/23 8:20,438,1,100
2009/4/23 8:25,405,1,100
2009/4/23 8:30,411,1,100
2009/4/23 8:35,393,1,100
2009/4/23 8:40,414,1,100
2009/4/23 8:45,432,1,100
2009/4/23 8:50,396,1,100
2009/4/23 8:55,426,1,100
2009/4/23 9:00,381,1,100
2009/4/23 9:05,348,1,100
2009/4/23 9:10,372,1,100
2009/4/23 9:15,384,1,100
2009/4/23 9:20,375,1,100
2009/4/23 9:25,375,1,100
2009/4/23 9:30,366,1,100
2009/4/23 9:35,375,1,100
2009/4/23 9:40,333,1,100
2009/4/23 9:45,357,1,100
2009/4/23 9:50,348,1,100
2009/4/23 9:55,348,1,100
2009/4/23 10:00,324,1,100
2009/4/23 10:05,342,1,100
2009/4/23 10:10,339,1,100
2009/4/23 10:15,354,1,100
2009/4/23 10:20,357,1,100
2009/4/23 10:25,381,1,100
2009/4/23 10:30,348,1,100
2009/4/23 10:35,339,1,100
2009/4/23 10:40,369,1,100
2009/4/23 10:45,354,1,100
2009/4/23 10:50,441,1,100
2009/4/23 10:55,342,1,100
2009/4/23 11:00,348,1,100
2009/4/23 11:05,336,1,100
2009/4/23 11:10,303,1,100
2009/4/23 11:15,360,1,100
2009/4/23 11:20,330,1,100
2009/4/23 11:25,390,1,100
2009/4/23 11:30,384,1,100
2009/4/23 11:35,363,1,100
2009/4/23 11:40,366,1,100
2009/4/23 11:45,324,1,100
2009/4/23 11:50,348,1,100
2009/4/23 11:55,351,1,100
2009/4/23 12:00,339,1,100
2009/4/23 12:05,360,1,100
2009/4/23 12:10,333,1,100
2009/4/23 12:15,363,1,100
2009/4/23 12:20,300,1,100
2009/4/23 12:25,309,1,100
2009/4/23 12:30,300,1,100
2009/4/23 12:35,348,1,100
2009/4/23 12:40,351,1,100
2009/4/23 12:45,348,1,100
2009/4/23 12:50,276,1,100
2009/4/23 12:55,360,1,100
2009/4/23 13:00,300,1,100
2009/4/23 13:05,333,1,100
2009/4/23 13:10,342,1,100
2009/4/23 13:15,306,1,100
2009/4/23 13:20,351,1,100
2009/4/23 13:25,309,1,100
2009/4/23 13:30,384,1,100
2009/4/23 13:35,357,1,100
2009/4/23 13:40,342,1,100
2009/4/23 13:45,345,1,100
2009/4/23 13:50,327,1,100
2009/4/23 13:55,351,1,100
2009/4/23 14:00,396,1,100
2009/4/23 14:05,366,1,100
2009/4/23 14:10,333,1,100
2009/4/23 14:15,378,1,100
2009/4/23 14:20,408,1,100
2009/4/23 14:25,402,1,100
2009/4/23 14:30,399,1,100
2009/4/23 14:35,324,1,100
2009/4/23 14:40,363,1,100
2009/4/23 14:45,387,1,100
2009/4/23 14:50,411,1,100
2009/4/23 14:55,405,1,100
2009/4/23 15:00,429,1,100
2009/4/23 15:05,393,1,100
2009/4/23 15:10,381,1,100
2009/4/23 15:15,360,1,100
2009/4/23 15:20,342,1,100
2009/4/23 15:25,414,1,100
2009/4/23 15:30,414,1,100
2009/4/23 15:35,456,1,100
2009/4/23 15:40,405,1,100
2009/4/23 15:45,471,1,100
2009/4/23 15:50,441,1,100
2009/4/23 15:55,453,1,100
2009/4/23 16:00,429,1,100
2009/4/23 16:05,411,1,100
2009/4/23 16:10,423,1,100
2009/4/23 16:15,444,1,100
2009/4/23 16:20,387,1,100
2009/4/23 16:25,351,1,100
2009/4/23 16:30,384,1,100
2009/4/23 16:35,369,1,100
2009/4/23 16:40,387,1,100
2009/4/23 16:45,435,1,100
2009/4/23 16:50,384,1,100
2009/4/23 16:55,405,1,100
2009/4/23 17:00,345,1,100
2009/4/23 17:05,366,1,100
2009/4/23 17:10,381,1,100
2009/4/23 17:15,423,1,100
2009/4/23 17:20,375,1,100
2009/4/23 17:25,426,1,100
2009/4/23 17:30,339,1,100
2009/4/23 17:35,396,1,100
2009/4/23 17:40,363,1,100
2009/4/23 17:45,381,1,100
2009/4/23 17:50,375,1,100
2009/4/23 17:55,324,1,100
2009/4/23 18:00,345,1,100
2009/4/23 18:05,354,1,100
2009/4/23 18:10,309,1,100
2009/4/23 18:15,363,1,100
2009/4/23 18:20,381,1,100
2009/4/23 18:25,339,1,100
2009/4/23 18:30,354,1,100
2009/4/23 18:35,321,1,100
2009/4/23 18:40,357,1,100
2009/4/23 18:45,294,1,100
2009/4/23 18:50,297,1,100
2009/4/23 18:55,321,1,100
2009/4/23 19:00,285,1,100
2009/4/23 19:05,267,1,100
2009/4/23 19:10,273,1,100
2009/4/23 19:15,267,1,100
2009/4/23 19:20,276,1,100
2009/4/23 19:25,267,1,100
2009/4/23 19:30,279,1,100
2009/4/23 19:35,255,1,100
2009/4/23 19:40,252,1,100
2009/4/23 19:45,261,1,100
2009/4/23 19:50,240,1,100
2009/4/23 19:55,249,1,100
2009/4/23 20:00,288,1,100
2009/4/23 20:05,234,1,100
2009/4/23 20:10,255,1,100
2009/4/23 20:15,288,1,100
2009/4/23 20:20,234,1,100
2009/4/23 20:25,243,1,100
2009/4/23 20:30,237,1,100
2009/4/23 20:35,267,1,100
2009/4/23 20:40,270,1,100
2009/4/23 20:45,249,1,100
2009/4/23 20:50,237,1,100
2009/4/23 20:55,213,1,100
2009/4/23 21:00,240,1,100
2009/4/23 21:05,231,1,100
2009/4/23 21:10,219,1,100
2009/4/23 21:15,219,1,100
2009/4/23 21:20,243,1,100
2009/4/23 21:25,252,1,100
2009/4/23 21:30,249,1,100
2009/4/23 21:35,273,1,100
2009/4/23 21:40,210,1,100
2009/4/23 21:45,246,1,100
2009/4/23 21:50,198,1,100
2009/4/23 21:55,225,1,100
2009/4/23 22:00,228,1,100
2009/4/23 22:05,201,1,100
2009/4/23 22:10,237,1,100
2009/4/23 22:15,249,1,100
2009/4/23 22:20,231,1,100
2009/4/23 22:25,201,1,100
2009/4/23 22:30,261,1,100
2009/4/23 22:35,177,1,100
2009/4/23 22:40,225,1,100
2009/4/23 22:45,177,1,100
2009/4/23 22:50,171,1,100
2009/4/23 22:55,147,1,100
2009/4/23 23:00,153,1,100
2009/4/23 23:05,135,1,100
2009/4/23 23:10,111,1,100
2009/4/23 23:15,183,1,100
2009/4/23 23:20,198,1,100
2009/4/23 23:25,117,1,100
2009/4/23 23:30,135,1,100
2009/4/23 23:35,147,1,100
2009/4/23 23:40,108,1,100
2009/4/23 23:45,102,1,100
2009/4/23 23:50,123,1,100
2009/4/23 23:55,90,1,100
2009/4/24 0:00,93,1,100
2009/4/24 0:05,99,1,100
2009/4/24 0:10,81,1,100
2009/4/24 0:15,132,1,100
2009/4/24 0:20,105,1,100
2009/4/24 0:25,114,1,100
2009/4/24 0:30,75,1,100
2009/4/24 0:35,78,1,100
2009/4/24 0:40,72,1,100
2009/4/24 0:45,87,1,100
2009/4/24 0:50,87,1,100
2009/4/24 0:55,84,1,100
2009/4/24 1:00,54,1,100
2009/4/24 1:05,45,1,100
2009/4/24 1:10,72,1,100
2009/4/24 1:15,99,1,100
2009/4/24 1:30,0,1,100
2009/4/24 1:35,54,1,100
2009/4/24 1:40,84,1,100
2009/4/24 1:45,99,1,100
2009/4/24 1:50,69,1,100
2009/4/24 1:55,87,1,100
2009/4/24 2:00,84,1,100
2009/4/24 2:05,66,1,100
2009/4/24 2:10,33,1,100
2009/4/24 2:15,54,1,100
2009/4/24 2:20,45,1,100
2009/4/24 2:25,63,1,100
2009/4/24 2:30,105,1,100
2009/4/24 2:35,90,1,100
2009/4/24 2:40,93,1,100
2009/4/24 2:45,93,1,100
2009/4/24 2:50,78,1,100
2009/4/24 2:55,81,1,100
2009/4/24 3:00,108,1,100
2009/4/24 3:05,63,1,100
2009/4/24 3:10,45,1,100
2009/4/24 3:15,78,1,100
2009/4/24 3:20,87,1,100
2009/4/24 3:30,84,1,100
2009/4/24 3:35,81,1,100
2009/4/24 3:40,102,1,100
2009/4/24 3:45,105,1,100
2009/4/24 3:50,72,1,100
2009/4/24 3:55,105,1,100
2009/4/24 4:00,93,1,100
2009/4/24 4:05,96,1,100
2009/4/24 4:10,78,1,100
2009/4/24 4:15,123,1,100
2009/4/24 4:20,138,1,100
2009/4/24 4:25,150,1,100
2009/4/24 4:30,162,1,100
2009/4/24 4:35,183,1,100
2009/4/24 4:40,201,1,100
2009/4/24 4:45,213,1,100
2009/4/24 4:50,210,1,100
2009/4/24 4:55,240,1,100
2009/4/24 5:00,240,1,100
2009/4/24 5:05,291,1,100
2009/4/24 5:10,294,1,100
2009/4/24 5:15,348,1,100
2009/4/24 5:20,327,1,100
2009/4/24 5:25,408,1,100
2009/4/24 5:30,414,1,100
2009/4/24 5:35,438,1,100
2009/4/24 5:40,423,1,100
2009/4/24 5:45,507,1,100
2009/4/24 5:50,432,1,100
2009/4/24 5:55,423,1,100
2009/4/24 6:00,438,1,100
2009/4/24 6:05,456,1,100
2009/4/24 6:10,486,1,100
2009/4/24 6:15,435,1,100
2009/4/24 6:20,399,1,100
2009/4/24 6:25,423,1,100
2009/4/24 6:30,447,1,100
2009/4/24 6:35,450,1,100
2009/4/24 6:40,441,1,100
2009/4/24 6:45,459,1,100
2009/4/24 6:50,468,1,100
2009/4/24 6:55,402,1,100
2009/4/24 7:00,426,1,100
2009/4/24 7:05,402,1,100
2009/4/24 7:10,432,1,100
2009/4/24 7:15,387,1,100
2009/4/24 7:20,456,1,100
2009/4/24 7:25,411,1,100
2009/4/24 7:30,456,1,100
2009/4/24 7:35,447,1,100
2009/4/24 7:40,363,1,100
2009/4/24 7:45,417,1,100
2009/4/24 7:50,420,1,100
2009/4/24 7:55,429,1,100
2009/4/24 8:00,450,1,100
2009/4/24 8:05,423,1,100
2009/4/24 8:10,495,1,100
2009/4/24 8:15,420,1,100
2009/4/24 8:20,456,1,100
2009/4/24 8:25,471,1,100
2009/4/24 8:30,387,1,100
2009/4/24 8:35,372,1,100
2009/4/24 8:40,402,1,100
2009/4/24 8:45,363,1,100
2009/4/24 8:50,363,1,100
2009/4/24 8:55,363,1,100
2009/4/24 9:00,387,1,100
2009/4/24 9:05,393,1,100
2009/4/24 9:10,345,1,100
2009/4/24 9:15,372,1,100
2009/4/24 9:20,330,1,100
2009/4/24 9:25,327,1,100
2009/4/24 9:30,438,1,100
2009/4/24 9:35,384,1,100
2009/4/24 9:40,408,1,100
2009/4/24 9:45,387,1,100
2009/4/24 9:50,363,1,100
2009/4/24 9:55,390,1,100
2009/4/24 10:00,342,1,100
2009/4/24 10:05,339,1,100
2009/4/24 10:10,411,1,100
2009/4/24 10:15,372,1,100
2009/4/24 10:20,402,1,100
2009/4/24 10:25,381,1,100
2009/4/24 10:30,378,1,100
2009/4/24 10:35,363,1,100
2009/4/24 10:40,390,1,100
2009/4/24 10:45,381,1,100
2009/4/24 10:50,372,1,100
2009/4/24 10:55,372,1,100
2009/4/24 11:00,348,1,100
2009/4/24 11:05,366,1,100
2009/4/24 11:10,330,1,100
2009/4/24 11:15,372,1,100
2009/4/24 11:20,396,1,100
2009/4/24 11:25,330,1,100
2009/4/24 11:30,333,1,100
2009/4/24 11:35,339,1,100
2009/4/24 11:40,375,1,100
2009/4/24 11:45,417,1,100
2009/4/24 11:50,345,1,100
2009/4/24 11:55,372,1,100
2009/4/24 12:00,294,1,100
2009/4/24 12:05,381,1,100
2009/4/24 12:10,309,1,100
2009/4/24 12:15,348,1,100
2009/4/24 12:20,366,1,100
2009/4/24 12:25,462,1,100
2009/4/24 12:30,402,1,100
2009/4/24 12:35,354,1,100
2009/4/24 12:40,354,1,100
2009/4/24 12:45,363,1,100
2009/4/24 12:50,369,1,100
2009/4/24 12:55,333,1,100
2009/4/24 13:00,345,1,100
2009/4/24 13:05,345,1,100
2009/4/24 13:10,300,1,100
2009/4/24 13:15,357,1,100
2009/4/24 13:20,321,1,100
2009/4/24 13:25,438,1,100
2009/4/24 13:30,357,1,100
2009/4/24 13:35,405,1,100
2009/4/24 13:40,369,1,100
2009/4/24 13:45,414,1,100
2009/4/24 13:50,417,1,100
2009/4/24 13:55,393,1,100
2009/4/24 14:00,387,1,100
2009/4/24 14:05,360,1,100
2009/4/24 14:10,372,1,100
2009/4/24 14:15,432,1,100
2009/4/24 14:20,453,1,100
2009/4/24 14:25,435,1,100
2009/4/24 14:30,384,1,100
2009/4/24 14:35,429,1,100
2009/4/24 14:40,384,1,100
2009/4/24 14:45,435,1,100
2009/4/24 14:50,429,1,100
2009/4/24 14:55,384,1,100
2009/4/24 15:00,393,1,100
2009/4/24 15:05,405,1,100
2009/4/24 15:10,363,1,100
2009/4/24 15:15,360,1,100
2009/4/24 15:20,342,1,100
2009/4/24 15:25,360,1,100
